SystemLogID,SLTimeStamp,ModuleId,SeverityId,CompanyId,GroupId,ProcessId,ThreadId,DeviceId,UserId,Source,LogMessage
316464,2011-08-02 01:30:01.143000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
316465,2011-08-02 01:49:23.483000000,2,0,1,,,,,,,Device D701 requesting current Manifest List
316466,2011-08-02 01:49:26.047000000,2,0,1,,,,,,,Device D701 requesting Mfst 208421 (D701)
316467,2011-08-02 01:49:28.547000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316468,2011-08-02 01:50:59.147000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316469,2011-08-02 01:51:11.740000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316470,2011-08-02 01:51:28.837000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316471,2011-08-02 01:52:38.107000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316472,2011-08-02 01:52:53.577000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316473,2011-08-02 01:53:10.860000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316474,2011-08-02 01:53:20.703000000,2,2,1,44298,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316475,2011-08-02 01:53:29.093000000,2,0,1,,,,,,,Device D361/D362/D371 requesting current Manifest List
316476,2011-08-02 01:53:31.423000000,2,0,1,,,,,,,Device D361/D362/D371 requesting Mfst 208410 (D361)
316477,2011-08-02 01:53:48.940000000,2,0,1,,,,,,,Device D701 requesting current Manifest List
316478,2011-08-02 01:53:51.173000000,2,0,1,,,,,,,Device D701 requesting Mfst 208421 (D701)
316479,2011-08-02 01:54:18.143000000,2,0,1,,,,,,,Device D361/D362/D371 Acknowledged receipt of Manifest 208410 (D361)
316480,2011-08-02 01:54:18.863000000,2,0,1,,,,,,,Device D361/D362/D371 requesting Mfst 208376 (D362)
316481,2011-08-02 01:54:43.787000000,2,0,1,,,,,,,Device D701 Acknowledged receipt of Manifest 208421 (D701)
316482,2011-08-02 01:55:01.617000000,2,0,1,,,,,,,Device D361/D362/D371 Acknowledged receipt of Manifest 208376 (D362)
316483,2011-08-02 01:55:02.380000000,2,0,1,,,,,,,Device D361/D362/D371 requesting Mfst 208408 (D371)
316484,2011-08-02 01:55:51.150000000,2,0,1,,,,,,,Device D361/D362/D371 Acknowledged receipt of Manifest 208408 (D371)
316485,2011-08-02 01:57:45.237000000,2,0,1,,,,,,,Device D701 requesting current Manifest List
316486,2011-08-02 02:00:00.430000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
316487,2011-08-02 02:00:00.620000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
316488,2011-08-02 02:00:00.823000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
316489,2011-08-02 02:00:01.010000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
316490,2011-08-02 02:00:01.260000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
316491,2011-08-02 02:26:34.673000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
316492,2011-08-02 02:26:37.440000000,2,0,1,,,,,,,Device M201 requesting Mfst 208388 (M201)
316493,2011-08-02 02:26:39.563000000,2,2,1,44302,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316494,2011-08-02 02:30:00.780000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Started
316495,2011-08-02 02:30:00.937000000,2,0,1,,,,,,nsImportWr,Process started with parameters: SQLServer=SYNCRONEXDB\sync, DB=nsdb27, SRC=F:\Syncronex_Incoming, BIN=F:\Progra~1\Syncronex\Singlecopy\bin\ImportExport, bAllowMultipleFiles=True, bProcessAllFiles=False, bArchive=True, bArchiveFolders=True, filename=jdcsx0100a*.fil
316496,2011-08-02 02:30:01.123000000,2,1,1,,,,,,nsImportWr,No file(s) found at this time
316497,2011-08-02 02:30:01.313000000,2,0,1,,,,,,nsImportWr,Process completed successfully!
316498,2011-08-02 02:30:01.517000000,2,1,1,,,,,,,Single Copy 2.7 - Manifest Import (PBS):  Job Completed Successfully
316499,2011-08-02 02:31:41.600000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
316500,2011-08-02 02:31:44.303000000,2,0,1,,,,,,,Device M201 requesting Mfst 208388 (M201)
316501,2011-08-02 02:31:46.163000000,2,2,1,44302,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316502,2011-08-02 02:32:03.883000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
316503,2011-08-02 02:32:06.570000000,2,0,1,,,,,,,Device M201 requesting Mfst 208388 (M201)
316504,2011-08-02 02:32:08.383000000,2,2,1,44302,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316505,2011-08-02 02:39:47.633000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
316506,2011-08-02 02:39:50.403000000,2,0,1,,,,,,,Device M201 requesting Mfst 208388 (M201)
316507,2011-08-02 02:39:52.250000000,2,2,1,44302,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316508,2011-08-02 02:40:30.643000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
316509,2011-08-02 02:40:33.333000000,2,0,1,,,,,,,Device M201 requesting Mfst 208388 (M201)
316510,2011-08-02 02:40:35.163000000,2,2,1,44302,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316511,2011-08-02 02:40:47.287000000,2,0,1,,,,,,,Device M201 requesting current Manifest List
316512,2011-08-02 02:40:50.070000000,2,0,1,,,,,,,Device M201 requesting Mfst 208388 (M201)
316513,2011-08-02 02:40:51.883000000,2,2,1,44302,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316514,2011-08-02 02:41:49.533000000,2,0,1,,,,,,,Device D822 requesting current Manifest List
316515,2011-08-02 02:41:51.630000000,2,0,1,,,,,,,Device D822 requesting Mfst 208391 (D822)
316516,2011-08-02 02:41:54.380000000,2,2,1,44303,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316517,2011-08-02 02:45:59.610000000,2,0,1,,,,,,,Device M170 requesting current Manifest List
316518,2011-08-02 02:46:02.050000000,2,0,1,,,,,,,Device M170 requesting Mfst 208399 (M170)
316519,2011-08-02 02:47:05.527000000,2,0,1,,,,,,,Device M170 Acknowledged receipt of Manifest 208399 (M170)
316520,2011-08-02 02:48:32.980000000,2,0,1,,,,,,,Device D771 requesting current Manifest List
316521,2011-08-02 02:48:35.433000000,2,0,1,,,,,,,Device D771 requesting Mfst 208385 (D771)
316522,2011-08-02 02:50:07.170000000,2,0,1,,,,,,,Device D771 Acknowledged receipt of Manifest 208385 (D771)
316523,2011-08-02 02:53:07.480000000,2,0,1,,,,,,,Device D761 requesting current Manifest List
316524,2011-08-02 02:53:11.230000000,2,0,1,,,,,,,Device D761 requesting Mfst 208415 (D761)
316525,2011-08-02 02:54:12.533000000,2,0,1,,,,,,,Device M270 requesting current Manifest List
316526,2011-08-02 02:54:15.033000000,2,0,1,,,,,,,Device M270 requesting Mfst 208420 (M270)
316527,2011-08-02 02:54:23.597000000,2,0,1,,,,,,,Device D761 Acknowledged receipt of Manifest 208415 (D761)
316528,2011-08-02 02:54:39.660000000,2,0,1,,,,,,,Device D822 requesting current Manifest List
316529,2011-08-02 02:54:41.753000000,2,0,1,,,,,,,Device D822 requesting Mfst 208391 (D822)
316530,2011-08-02 02:55:18.540000000,2,0,1,,,,,,,Device M270 Acknowledged receipt of Manifest 208420 (M270)
316531,2011-08-02 02:55:50.260000000,2,0,1,,,,,,,Device D822 Acknowledged receipt of Manifest 208391 (D822)
316532,2011-08-02 02:57:51.523000000,2,0,1,,,,,,,Device D701 requesting current Manifest List
316533,2011-08-02 02:58:22.120000000,2,0,1,,,,,,,Device D751 requesting current Manifest List
316534,2011-08-02 02:58:24.510000000,2,0,1,,,,,,,Device D751 requesting Mfst 208354 (D751)
316535,2011-08-02 02:58:28.433000000,2,0,1,,,,,,,Device D701 requesting current Manifest List
316536,2011-08-02 02:59:26.453000000,2,0,1,,,,,,,Device D751 Acknowledged receipt of Manifest 208354 (D751)
316537,2011-08-02 03:00:52.663000000,2,0,1,,,,,,,Device D311 requesting current Manifest List
316538,2011-08-02 03:00:56.053000000,2,0,1,,,,,,,Device D311 requesting Mfst 208400 (D311)
316539,2011-08-02 03:01:49.760000000,2,0,1,,,,,,,Device M151 requesting current Manifest List
316540,2011-08-02 03:01:52.887000000,2,0,1,,,,,,,Device M151 requesting Mfst 208387 (M151)
316541,2011-08-02 03:02:34.140000000,2,0,1,,,,,,,Device D311 Acknowledged receipt of Manifest 208400 (D311)
316542,2011-08-02 03:02:47.267000000,2,0,1,,,,,,,Device M151 Acknowledged receipt of Manifest 208387 (M151)
316543,2011-08-02 03:03:25.440000000,2,0,1,,,,,,,Device D711 requesting current Manifest List
316544,2011-08-02 03:03:28.097000000,2,0,1,,,,,,,Device D711 requesting Mfst 208367 (D711)
316545,2011-08-02 03:04:47.633000000,2,0,1,,,,,,,Device D711 Acknowledged receipt of Manifest 208367 (D711)
316546,2011-08-02 03:11:48.943000000,2,0,1,,,,,,,Device D241/D242 requesting current Manifest List
316547,2011-08-02 03:11:51.550000000,2,0,1,,,,,,,Device D241/D242 requesting Mfst 208356 (D241)
316548,2011-08-02 03:13:25.497000000,2,0,1,,,,,,,Device D241/D242 Acknowledged receipt of Manifest 208356 (D241)
316549,2011-08-02 03:13:25.980000000,2,0,1,,,,,,,Device D241/D242 requesting Mfst 208469 (D242)
316550,2011-08-02 03:13:27.183000000,2,0,1,,,,,,,Device D241/D242 Acknowledged receipt of Manifest 208469 (D242)
316551,2011-08-02 03:15:35.893000000,2,0,1,,,,,,,Device M150 requesting current Manifest List
316552,2011-08-02 03:15:38.300000000,2,0,1,,,,,,,Device M150 requesting Mfst 208357 (M150)
316553,2011-08-02 03:16:23.537000000,2,0,1,,,,,,,Device M150 Acknowledged receipt of Manifest 208357 (M150)
316554,2011-08-02 03:21:43.027000000,2,0,1,,,,,,,Device D321 requesting current Manifest List
316555,2011-08-02 03:21:45.560000000,2,0,1,,,,,,,Device D321 requesting Mfst 208363 (D321)
316556,2011-08-02 03:23:06.910000000,2,0,1,,,,,,,Device D721 requesting current Manifest List
316557,2011-08-02 03:23:09.220000000,2,0,1,,,,,,,Device D721 requesting Mfst 208406 (D721)
316558,2011-08-02 03:24:41.600000000,2,0,1,,,,,,,Device D721 Acknowledged receipt of Manifest 208406 (D721)
316559,2011-08-02 03:25:51.980000000,2,0,1,,,,,,,Device M220 requesting current Manifest List
316560,2011-08-02 03:25:54.293000000,2,0,1,,,,,,,Device M220 requesting Mfst 208411 (M220)
316561,2011-08-02 03:26:26,2,0,1,,,,,,,Device D271 requesting current Manifest List
316562,2011-08-02 03:26:29.170000000,2,0,1,,,,,,,Device D271 requesting Mfst 208407 (D271)
316563,2011-08-02 03:26:47.907000000,2,0,1,,,,,,,Device M220 Acknowledged receipt of Manifest 208411 (M220)
316564,2011-08-02 03:28:54.883000000,2,0,1,,,,,,,Device D271 Acknowledged receipt of Manifest 208407 (D271)
316565,2011-08-02 03:29:05.913000000,2,0,1,,,,,,,Device D221 requesting current Manifest List
316566,2011-08-02 03:41:24.743000000,2,0,1,,,,,,,Device D861/D862 requesting current Manifest List
316567,2011-08-02 03:41:27.430000000,2,0,1,,,,,,,Device D861/D862 requesting Mfst 208404 (D861)
316568,2011-08-02 03:42:08.963000000,2,0,1,,,,,,,Device D861/D862 Acknowledged receipt of Manifest 208404 (D861)
316569,2011-08-02 03:42:09.433000000,2,0,1,,,,,,,Device D861/D862 requesting Mfst 208360 (D862)
316570,2011-08-02 03:42:16.573000000,2,0,1,,,,,,,Device D861/D862 Acknowledged receipt of Manifest 208360 (D862)
316571,2011-08-02 04:02:16.700000000,2,0,1,,,,,,,Device D341 requesting current Manifest List
316572,2011-08-02 04:02:19.260000000,2,0,1,,,,,,,Device D341 requesting Mfst 208358 (D341)
316573,2011-08-02 04:03:37.720000000,2,0,1,,,,,,,Device D341 Acknowledged receipt of Manifest 208358 (D341)
316574,2011-08-02 04:19:59.750000000,2,0,1,,,,,,,Device D792 requesting current Manifest List
316575,2011-08-02 04:20:02.783000000,2,0,1,,,,,,,Device D792 requesting Mfst 208373 (D792)
316576,2011-08-02 04:21:32.227000000,2,0,1,,,,,,,Device M200 requesting current Manifest List
316577,2011-08-02 04:21:35.087000000,2,0,1,,,,,,,Device M200 requesting Mfst 208392 (M200)
316578,2011-08-02 04:21:59.197000000,2,0,1,,,,,,,Device D792 Acknowledged receipt of Manifest 208373 (D792)
316579,2011-08-02 04:22:31.057000000,2,0,1,,,,,,,Device M200 Acknowledged receipt of Manifest 208392 (M200)
316580,2011-08-02 04:30:03.790000000,2,0,1,,,,,,,Device D221 requesting current Manifest List
316581,2011-08-02 04:30:06.210000000,2,0,1,,,,,,,Device D221 requesting Mfst 208424 (D221)
316582,2011-08-02 04:31:17.543000000,2,0,1,,,,,,,Device D221 Acknowledged receipt of Manifest 208424 (D221)
316583,2011-08-02 04:53:14.910000000,2,0,1,,,,,,,Device D322 requesting current Manifest List
316584,2011-08-02 04:53:17.440000000,2,0,1,,,,,,,Device D322 requesting Mfst 208355 (D322)
316585,2011-08-02 04:54:29.180000000,2,0,1,,,,,,,Device D322 Acknowledged receipt of Manifest 208355 (D322)
316586,2011-08-02 05:30:00.207000000,2,0,1,,,,,,IndexMaint,syncIndexMaintenance:  Procedure starting...
316587,2011-08-02 05:30:14.443000000,2,0,1,,,,,,IndexMaint,syncIndexMaintenance:  Found 17 objects to reorg/rebuild
316588,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_custom1':  Before: 20.5882,  After: 20.5882
316589,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_custom2':  Before: 16.6667,  After: 16.6667
316590,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_custom3':  Before: 16.6667,  After: 16.6667
316591,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_Name':  Before: 19.7183,  After: 19.7183
316592,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'ix_account_owner':  Before: 27.5862,  After: 27.5862
316593,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccounts'/'uc_acctcode':  Before: 17.6471,  After: 17.6471
316594,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsCategories'/'ix_scAccountsCategories_CategoryId':  Before: 22.5806,  After: 22.5806
316595,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsCategories'/'PK_scAccountsCategories':  Before: 26.8293,  After: 26.8293
316596,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scAccountsPubs'/'IDX_scAccountsPubs_AccountId':  Before: 25,  After: 25
316597,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDataExchangeControls'/'idx_scDataExchangeControls_GroupId':  Before: 83.3333,  After: 83.3333
316598,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDataExchangeControls'/'PK_scDataExchangeControls':  Before: 37.5,  After: 87.5
316599,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scDeliveries'/'PK_scDeliveries':  Before: 89.781,  After: 0
316600,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestSequenceItems'/'idx_scManifestSequenceItems_AccountPubID':  Before: 26.9231,  After: 26.9231
316601,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestSequenceItems'/'PK_scManifestSequenceItems':  Before: 13.5593,  After: 13.5593
316602,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestTemplates'/'PK_scManifestTemplates':  Before: 66.6667,  After: 66.6667
316603,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scManifestTransferDrops'/'idx_scManifestTransferDrops_AccountId':  Before: 44.2173,  After: 0
316604,2011-08-02 05:35:11.383000000,2,0,1,,,,,,IndexMaint,AvgFragmentationPercent on 'scReturnsAudit'/'PK_scReturnsAudit':  Before: 18.8248,  After: 0.350931
316605,2011-08-02 05:35:11.400000000,2,0,1,,,,,,IndexMaint,syncIndexMaintenance:  Procedure completed successfully.
316606,2011-08-02 06:09:46.983000000,2,0,1,,,,,,,Device M250 requesting current Manifest List
316607,2011-08-02 06:09:49.423000000,2,0,1,,,,,,,Device M250 requesting Mfst 208418 (M250)
316608,2011-08-02 06:09:51.737000000,2,2,1,44326,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316609,2011-08-02 06:10:11.017000000,2,2,1,44326,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316610,2011-08-02 07:40:20.397000000,2,0,1,,,,,,,Device M290 requesting current Manifest List
316611,2011-08-02 07:40:22.410000000,2,0,1,,,,,,,Device M290 requesting Mfst 208382 (M290)
316612,2011-08-02 07:40:24.630000000,2,2,1,44327,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316613,2011-08-02 07:42:16.230000000,2,2,1,44327,,,,,,method:Void ThrowKeyNotFoundException() in source:mscorlib threw error 'The given key was not present in the dictionary.'
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at Syncronex.DeviceSyncLib.TransferManager.GetPubSortOrder(Int32 PubID)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDrawsSection(StreamWriter writer, Draws drawlist, ManifestHeaderInfo mfsthdr)
   at Syncronex.DeviceSyncLib.TransferManager.WriteDeliveryDrop(Int32 manifestId, Int32 accountId, String date)
316614,2011-08-02 07:44:12.723000000,2,0,1,,,,,,,Device M290 requesting current Manifest List
